order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price_x,discount_pct,total_amount,first_name,last_name,gender,age,signup_date,region_x,tenure_days,product_name,category,brand,cost_price,unit_price_y,margin_pct,store_name,store_type,region_y,city,operating_cost,return_id,return_date,return_reason
O01528,2023-04-26,C0400,P0756,S017,In-Store,2,338.92,0.2,542.27,Jeremy,Fuller,Female,43,2021-05-10,East,1585,Brandc Once,Apparel,Brandd,181.6,338.92,46.42,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O01529,2024-09-05,C0395,P1144,S039,In-Store,1,116.88,0.1,105.19,Theresa,Wang,Male,39,2024-12-17,East,268,Brandd Enough,Electronics,Brandd,95.43,116.88,18.35,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O01530,2023-06-17,C0791,P0588,S014,In-Store,3,165.38,0.0,496.14,Brittany,Murray,Female,33,2023-11-01,West,680,Brandb Economy,Personal Care,Brandd,131.59,165.38,20.43,Jones-Harris Store,Flagship,West,Houston,39588.81,,,
O01531,2024-04-29,C0643,P0245,Unknown,In-Store,2,271.37,0.0,542.74,Regina,Brown,Female,51,2024-04-20,West,509,Brandb We,Personal Care,Brandd,152.12,271.37,43.94,,,,,,,,
O01532,2023-12-11,C0115,P0985,S010,In-Store,3,57.24,0.0,171.72,Shelby,Dougherty,Female,58,2020-12-21,North,1725,Brandb Play,Electronics,Brandb,33.91,57.24,40.76,Bennett-Salazar Store,Flagship,South,Houston,22350.49,,,
O01533,2024-11-05,C0721,P0683,S017,In-Store,1,27.06,0.0,27.06,Elaine,Young,Other,47,2022-04-12,East,1248,Brandc Nation,Home & Kitchen,Brandd,14.77,27.06,45.42,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O01534,2024-02-16,C0372,P0430,S005,In-Store,1,126.13,0.1,113.52,Madison,Smith,Other,21,2025-01-27,West,227,Branda Place,Electronics,Brandd,78.96,126.13,37.4,Mayer-Scott Store,Flagship,North,Houston,14898.94,,,
O01535,2024-01-29,C0110,P0669,S012,In-Store,1,95.28,0.0,95.28,Natasha,Ellison,Female,54,2023-11-25,North,656,Brandb Personal,Home & Kitchen,Brandd,75.05,95.28,21.23,Rodriguez-Taylor Store,Franchise,South,Chicago,70369.79,,,
O01536,2025-02-27,C0177,P0749,S013,In-Store,1,165.09,0.2,132.07,Toni,Frye,Female,58,2022-01-09,East,1341,Branda Commercial,Electronics,Branda,141.67,165.09,14.19,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
O01537,2024-07-08,C0537,P0199,Unknown,Online,2,115.92,0.2,185.47,Daniel,Garrison,Male,30,2020-07-21,West,1878,Brandc Grow,Electronics,Brandd,58.8,115.92,49.28,,,,,,,,
O01538,2023-09-06,C0324,P0093,Unknown,Online,3,243.56,0.1,657.61,Timothy,Newman,Other,44,2024-11-08,North,307,Brandb Present,Apparel,Brandd,140.32,243.56,42.39,,,,,,,,
O01539,2024-02-23,C0153,P0223,Unknown,Online,1,69.61,0.0,69.61,Teresa,Cochran,Female,56,2022-08-30,East,1108,Branda Song,Home & Kitchen,Branda,40.18,69.61,42.28,,,,,,,,
O01540,2024-05-12,C0362,P0363,S039,In-Store,1,382.32,0.0,382.32,Traci,Nichols,Male,40,2022-02-04,East,1315,Branda Benefit,Apparel,Branda,193.08,382.32,49.5,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O01541,2024-04-16,C0536,P0968,S038,In-Store,1,177.96,0.05,169.06,Roy,Sanders,Female,49,2023-11-11,South,670,Brandb Long,Personal Care,Branda,113.75,177.96,36.08,"Brown, Wallace and Martin Store",Mall Kiosk,South,Chicago,62411.11,,,
O01542,2023-08-11,C0006,P0556,S015,In-Store,1,44.06,0.1,39.65,Alyssa,Sandoval,Female,47,2025-02-08,North,215,Brandb Agent,Apparel,Branda,35.31,44.06,19.86,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O01543,2023-08-09,C0140,P0677,S058,In-Store,2,244.62,0.2,391.39,Amanda,Hicks,Female,35,2021-01-25,East,1690,Branda Thus,Home & Kitchen,Unknown,158.03,244.62,35.4,Hubbard-Thomas Store,Mall Kiosk,East,New York,10215.93,,,
O01544,2023-07-16,C0332,P1195,S050,In-Store,1,21.82,0.2,17.46,Steven,Gould,Female,48,2022-10-09,North,1068,Brandb Challenge,Home & Kitchen,Brandb,15.31,21.82,29.84,"King, Evans and Miller Store",Flagship,South,Houston,43963.6,,,
O01545,2024-01-15,C0286,P0611,S008,In-Store,1,121.34,0.2,97.07,Kara,Stevens,Male,66,2024-06-19,West,449,Brandd Step,Electronics,Brandc,90.75,121.34,25.21,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O01546,2024-03-26,C0522,P0690,S057,In-Store,1,140.54,0.1,126.49,Cathy,Turner,Female,53,2022-08-06,West,1132,Branda Laugh,Apparel,Branda,86.13,140.54,38.71,"Crawford, Spencer and Lopez Store",Franchise,West,Houston,52756.63,,,
O01547,2023-07-03,C0347,P1038,S023,In-Store,1,95.34,0.1,85.81,Rita,Porter,Male,44,2023-06-10,East,824,Branda Store,Personal Care,Brandb,65.07,95.34,31.75,"Lee, Jones and Galloway Store",Franchise,East,Houston,38318.87,,,
O01548,2023-11-09,C0628,P0589,Unknown,Online,1,138.7,0.05,131.76,Michael,Morrison,Other,69,2024-11-09,West,306,Brandc Today,Apparel,Brandb,78.78,138.7,43.2,,,,,,,,
O01549,2024-01-02,C0629,P0243,S051,In-Store,1,62.91,0.2,50.33,Natasha,Anderson,Other,22,2022-02-18,North,1301,Brandc Who,Home & Kitchen,Unknown,51.07,62.91,18.82,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O01550,2023-11-13,C0026,P0278,S000,In-Store,1,267.49,0.0,267.49,Vincent,Henry,Other,40,2024-09-15,North,361,Branda Tough,Home & Kitchen,Brandb,167.82,267.49,37.26,Vincent Inc Store,Franchise,West,Chicago,62538.56,,,
O01551,2025-03-03,C0314,P0762,S037,In-Store,1,116.9,0.05,111.06,Andrea,Anderson,Other,19,2023-07-20,North,784,Brandc Opportunity,Personal Care,Brandd,69.03,116.9,40.95,"Johnson, Hopkins and Armstrong Store",Mall Kiosk,North,New York,54532.62,,,
O01552,2024-06-19,C0242,P0268,S052,In-Store,2,128.63,0.0,257.26,David,Wilson,Other,66,2023-02-20,East,934,Brandb Reason,Home & Kitchen,Brandd,95.03,128.63,26.12,Hill Inc Store,Flagship,North,New York,24774.79,,,
O01553,2024-01-25,C0324,P0141,Unknown,Online,3,30.16,0.1,81.43,Timothy,Newman,Other,44,2024-11-08,North,307,Brandc Hour,Apparel,Branda,16.63,30.16,44.86,,,,,,,,
O01554,2024-09-25,C0034,P1068,Unknown,Online,2,222.82,0.2,356.51,Shawn,Hall,Other,24,2022-05-20,South,1210,Brandc Throughout,Electronics,Brandb,121.13,222.82,45.64,,,,,,R0011,2023-12-08,Defective
O01555,2023-06-22,C0186,P0205,Unknown,Online,2,14.31,0.1,25.76,Rebecca,Peterson,Female,65,2021-07-14,West,1520,Branda Congress,Electronics,Brandb,7.9,14.31,44.79,,,,,,,,
O01556,2023-09-03,C0537,P0784,S039,In-Store,1,285.28,0.2,228.22,Daniel,Garrison,Male,30,2020-07-21,West,1878,Branda Player,Apparel,Brandd,163.18,285.28,42.8,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O01557,2024-01-27,C0706,P0454,Unknown,In-Store,2,57.81,0.2,92.5,Madeline,Rodriguez,Other,44,2022-08-03,South,1135,Brandb Performance,Personal Care,Brandc,39.64,57.81,31.43,,,,,,,,
O01558,2024-09-18,C0299,P0846,Unknown,Online,1,257.54,0.0,257.54,Joanna,Knight,Male,50,2020-09-17,North,1820,Brandc Own,Personal Care,Brandd,178.48,257.54,30.7,,,,,,,,
O01559,2023-12-29,C0527,P0343,S018,In-Store,1,135.09,0.05,128.34,Ian,Carter,Female,44,2024-10-05,East,341,Brandc Computer,Home & Kitchen,Brandb,81.63,135.09,39.57,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O01560,2023-11-02,C0071,P1076,Unknown,Online,1,67.84,0.05,64.45,William,Williams,Male,49,2024-12-18,North,267,Brandc Enjoy,Home & Kitchen,Brandc,57.08,67.84,15.86,,,,,,,,
O01561,2023-07-27,C0108,P0273,Unknown,Online,3,125.14,0.0,375.42,Amanda,Fitzgerald,Other,19,2022-06-06,East,1193,Brandd Continue,Home & Kitchen,Branda,85.9,125.14,31.36,,,,,,,,
O01562,2024-06-05,C0621,P0293,S041,In-Store,2,259.84,0.0,519.68,Anita,Richardson,Male,30,2023-08-26,North,747,Brandd President,Personal Care,Brandd,179.45,259.84,30.94,"Campbell, Brown and Flynn Store",Franchise,West,Phoenix,39178.96,,,
O01563,2023-09-15,C0639,P0189,Unknown,Online,2,177.09,0.0,354.18,Jasmine,George,Male,64,2023-01-10,North,975,Brandd Tax,Home & Kitchen,Branda,159.18,177.09,10.11,,,,,,,,
O01564,2023-11-30,C0532,P0501,S031,In-Store,1,310.14,0.05,294.63,Zachary,Bailey,Female,61,2022-06-14,East,1185,Branda Book,Personal Care,Brandc,170.77,310.14,44.94,Thomas Group Store,Mall Kiosk,South,Chicago,27319.04,,,
O01565,2024-03-08,C0566,P0948,S034,In-Store,1,335.29,0.05,318.53,Johnny,Chapman,Other,68,2025-03-16,South,179,Brandc Sister,Electronics,Brandc,176.34,335.29,47.41,Smith-Parker Store,Flagship,South,Houston,21607.65,,,
O01566,2024-11-26,C0413,P1062,S042,In-Store,2,206.93,0.2,331.09,Eddie,Shea,Male,19,2021-01-03,East,1712,Brandc New,Home & Kitchen,Branda,127.71,206.93,38.28,Miller-Douglas Store,Mall Kiosk,West,Los Angeles,22348.09,,,
O01567,2023-07-14,C0185,P0716,S020,In-Store,2,380.68,0.1,685.22,Richard,Morris,Female,23,2023-10-24,West,688,Brandb When,Home & Kitchen,Brandd,192.9,380.68,49.33,"Griffin, Walker and Medina Store",Franchise,West,New York,33326.39,R0160,2023-07-31,Defective
O01568,2024-04-06,C0371,P1151,S030,In-Store,1,258.14,0.05,245.23,Angela,Davis,Other,50,2024-04-30,North,499,Branda Radio,Apparel,Brandb,196.34,258.14,23.94,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O01569,2024-11-30,C0584,P0066,S039,In-Store,1,224.19,0.0,224.19,Timothy,Levine,Male,18,2021-01-21,North,1694,Branda Computer,Personal Care,Branda,172.43,224.19,23.09,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O01570,2023-09-25,C0794,P0928,Unknown,In-Store,1,175.55,0.05,166.77,Brent,Brown,Female,36,2023-08-21,South,752,Brandb Present,Apparel,Brandd,114.06,175.55,35.03,,,,,,,,
O01571,2023-05-13,C0401,P0108,S011,In-Store,2,29.29,0.2,46.86,Lance,Ferguson,Other,65,2021-02-14,East,1670,Branda Make,Apparel,Brandc,26.08,29.29,10.96,Dunlap-Thornton Store,Flagship,East,Chicago,50349.53,,,
O01572,2024-02-06,C0660,P0960,Unknown,Online,1,169.27,0.2,135.42,William,Miller,Female,38,2024-07-13,East,425,Branda Whatever,Personal Care,Brandb,102.95,169.27,39.18,,,,,,,,
O01573,2024-09-05,C0203,P0907,S046,In-Store,1,221.46,0.05,210.39,Levi,Bradford,Female,41,2024-01-24,South,596,Brandc Into,Personal Care,Brandd,177.15,221.46,20.01,Castillo and Sons Store,Flagship,South,Chicago,78806.3,,,
O01574,2023-10-27,C0671,P1193,S053,In-Store,2,169.77,0.0,339.54,Andrew,Davis,Other,65,2023-05-10,East,855,Brandd Tax,Electronics,Brandc,104.94,169.77,38.19,"Taylor, David and Williams Store",Flagship,West,Phoenix,46405.19,,,
O01575,2023-05-16,C0176,P0317,S036,In-Store,2,171.54,0.05,325.93,Bradley,Galvan,Female,53,2024-02-23,West,566,Brandb None,Apparel,Brandb,89.36,171.54,47.91,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,,,
O01576,2023-06-04,C0175,P0206,S051,In-Store,2,44.72,0.1,80.5,Ryan,Charles,Other,68,2021-04-25,South,1600,Brandb Police,Home & Kitchen,Branda,38.98,44.72,12.84,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O01577,2023-05-14,C0599,P0154,S015,In-Store,2,179.52,0.05,341.09,Daniel,Estes,Male,58,2022-12-24,South,992,Brandb Alone,Apparel,Brandc,112.41,179.52,37.38,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O01578,2024-03-07,C0170,P0665,S044,In-Store,1,9.37,0.05,8.9,Lisa,Brown,Other,33,2021-06-26,East,1538,Branda Risk,Home & Kitchen,Brandb,8.49,9.37,9.39,Martin Ltd Store,Franchise,North,Houston,49696.45,,,
O01579,2024-01-07,C0553,P0416,S017,In-Store,1,166.68,0.1,150.01,Laura,Rodriguez,Female,44,2023-10-31,West,681,Brandd Central,Electronics,Brandb,149.54,166.68,10.28,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O01580,2025-01-06,C0125,P1001,S029,In-Store,1,125.39,0.2,100.31,Ashley,Obrien,Other,69,2024-12-30,East,255,Branda Present,Electronics,Unknown,71.57,125.39,42.92,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,,,
O01581,2023-06-02,C0402,P0593,Unknown,Online,3,71.58,0.0,214.74,Bianca,Hicks,Female,18,2024-10-07,East,339,Brandb Specific,Home & Kitchen,Brandc,37.74,71.58,47.28,,,,,,,,
O01582,2024-03-19,C0267,P0519,S017,In-Store,3,89.59,0.2,215.02,Timothy,Carroll,Female,58,2023-07-05,East,799,Brandd Cup,Home & Kitchen,Brandb,53.32,89.59,40.48,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O01583,2023-12-21,C0742,P0238,Unknown,Online,2,30.72,0.2,49.15,Steven,Mata,Other,26,2021-06-12,East,1552,Brandd Say,Personal Care,Brandc,27.46,30.72,10.61,,,,,,R0017,2024-02-08,Wrong Item
O01584,2024-05-26,C0596,P0898,Unknown,Online,2,204.25,0.05,388.07,David,Carr,Female,18,2022-08-22,South,1116,Branda Mention,Electronics,Branda,167.86,204.25,17.82,,,,,,,,
O01585,2023-09-16,C0165,P0113,S042,In-Store,2,238.0,0.2,380.8,Jerry,Alexander,Female,46,2023-07-16,West,788,Branda Company,Personal Care,Brandc,128.94,238.0,45.82,Miller-Douglas Store,Mall Kiosk,West,Los Angeles,22348.09,,,
O01586,2024-08-09,C0509,P0230,Unknown,Online,1,73.43,0.1,66.09,Dean,Taylor,Male,28,2021-12-30,North,1351,Brandd Car,Personal Care,Brandc,47.04,73.43,35.94,,,,,,,,
O01587,2024-07-19,C0571,P1062,Unknown,Online,1,206.93,0.05,196.58,Jessica,Ayers,Female,62,2021-11-22,North,1389,Brandc New,Home & Kitchen,Branda,127.71,206.93,38.28,,,,,,,,
O01588,2025-02-14,C0691,P0201,Unknown,Online,3,63.7,0.1,171.99,Matthew,Norman,Other,68,2022-04-24,North,1236,Branda Good,Electronics,Brandc,52.5,63.7,17.58,,,,,,,,
O01589,2023-12-03,C0572,P0111,S011,In-Store,1,184.61,0.0,184.61,Abigail,Adams,Male,21,2020-04-20,West,1970,Branda First,Electronics,Brandc,108.89,184.61,41.02,Dunlap-Thornton Store,Flagship,East,Chicago,50349.53,,,
O01590,2023-08-21,C0271,P1135,S051,In-Store,3,65.37,0.2,156.89,Christine,Moore,Male,21,2020-04-28,East,1962,Brandd Call,Apparel,Unknown,47.87,65.37,26.77,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O01591,2024-01-18,C0518,P1165,S043,In-Store,1,111.55,0.05,105.97,Nicholas,Fischer,Other,39,2024-09-24,North,352,Brandc Surface,Electronics,Brandb,73.86,111.55,33.79,Tyler Group Store,Flagship,South,Los Angeles,44052.99,R0027,2023-09-09,Wrong Item
O01591,2024-01-18,C0518,P1165,S043,In-Store,1,111.55,0.05,105.97,Nicholas,Fischer,Other,39,2024-09-24,North,352,Brandc Surface,Electronics,Brandb,73.86,111.55,33.79,Tyler Group Store,Flagship,South,Los Angeles,44052.99,R0130,2023-09-29,Defective
O01592,2023-07-10,C0739,P0762,S022,In-Store,3,116.9,0.05,333.17,Mariah,Mercer,Female,39,2023-10-27,West,685,Brandc Opportunity,Personal Care,Brandd,69.03,116.9,40.95,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,,,
O01593,2023-12-22,C0547,P0807,S051,In-Store,1,135.25,0.0,135.25,Jay,Johnson,Other,53,2024-08-17,West,390,Brandc Five,Electronics,Brandb,80.88,135.25,40.2,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O01594,2023-07-23,C0284,P0618,Unknown,Online,2,223.33,0.2,357.33,Stephen,Roberts,Female,44,2023-02-05,West,949,Brandd Page,Apparel,Brandb,167.65,223.33,24.93,,,,,,,,
O01595,2023-10-07,C0586,P1175,S029,In-Store,1,26.47,0.0,26.47,Brandon,Macdonald,Other,26,2021-08-30,East,1473,Brandb Him,Personal Care,Brandc,23.03,26.47,13.0,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,R0047,2024-08-10,Defective
O01596,2025-01-31,C0166,P0430,S036,In-Store,1,126.13,0.0,126.13,Christopher,Herrera,Female,55,2020-08-12,North,1856,Branda Place,Electronics,Brandd,78.96,126.13,37.4,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,R0156,2024-01-27,No Longer Needed
O01597,2024-05-02,C0152,P1182,Unknown,Online,2,275.08,0.1,495.14,David,Huerta,Male,21,2024-12-31,North,254,Brandd Measure,Personal Care,Brandb,167.92,275.08,38.96,,,,,,,,
O01598,2023-09-22,C0094,P0620,Unknown,Online,3,263.03,0.1,710.18,Rebecca,Blankenship,Male,44,2020-08-13,North,1855,Brandc Trade,Personal Care,Branda,158.38,263.03,39.79,,,,,,,,
O01599,2023-04-15,C0752,P1047,Unknown,Online,1,126.31,0.05,119.99,Lacey,Luna,Other,35,2024-07-06,South,432,Brandc Mission,Personal Care,Brandd,79.41,126.31,37.13,,,,,,,,
O01600,2024-10-09,C0590,P0851,S005,In-Store,1,70.32,0.05,66.8,Patricia,Garcia,Male,21,2020-07-14,South,1885,Brandc Away,Personal Care,Brandd,37.63,70.32,46.49,Mayer-Scott Store,Flagship,North,Houston,14898.94,,,
O01601,2025-01-26,C0511,P0190,S007,In-Store,1,232.24,0.05,220.63,Robert,Chung,Other,25,2024-11-14,South,301,Branda Middle,Personal Care,Brandc,136.2,232.24,41.35,Marshall PLC Store,Flagship,North,Los Angeles,51484.15,,,
O01602,2023-08-07,C0648,P0309,S007,In-Store,1,364.92,0.05,346.67,Richard,Mosley,Other,68,2024-08-07,North,400,Brandd Partner,Apparel,Brandd,199.47,364.92,45.34,Marshall PLC Store,Flagship,North,Los Angeles,51484.15,,,
O01603,2024-02-16,C0703,P0942,S048,In-Store,2,193.87,0.05,368.35,John,Buck,Male,32,2020-12-19,East,1727,Brandd Similar,Home & Kitchen,Brandc,173.54,193.87,10.49,"Phillips, Chavez and Medina Store",Franchise,South,New York,30518.79,,,
O01604,2025-02-05,C0620,P0182,Unknown,Online,2,60.65,0.2,97.04,Keith,Moore,Female,53,2022-09-14,South,1093,Brandc Fund,Apparel,Brandc,47.71,60.65,21.34,,,,,,,,
O01605,2024-05-03,C0132,P0370,Unknown,Online,1,106.39,0.0,106.39,William,Moore,Other,70,2024-01-09,West,611,Brandd Economy,Apparel,Brandd,58.2,106.39,45.3,,,,,,,,
O01606,2024-09-18,C0740,P0702,S059,In-Store,3,286.8,0.2,688.32,John,Bush,Male,43,2021-04-16,North,1609,Branda Rise,Electronics,Brandc,178.57,286.8,37.74,"Foster, Gutierrez and Li Store",Franchise,West,Los Angeles,11797.63,,,
O01607,2024-07-19,C0202,P0438,Unknown,Online,2,270.3,0.05,513.57,Katherine,Lamb,Female,30,2023-12-12,North,639,Branda Raise,Home & Kitchen,Brandd,193.94,270.3,28.25,,,,,,,,
O01608,2024-08-17,C0345,P0426,S042,In-Store,1,289.27,0.05,274.81,Isaac,Booth,Other,59,2022-09-02,East,1105,Brandd Author,Apparel,Branda,184.02,289.27,36.38,Miller-Douglas Store,Mall Kiosk,West,Los Angeles,22348.09,,,
O01609,2024-06-10,C0681,P0617,S006,In-Store,1,43.85,0.05,41.66,Shannon,Henry,Female,30,2024-05-22,West,477,Brandb Health,Apparel,Brandb,29.61,43.85,32.47,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
O01610,2024-01-18,C0288,P0360,Unknown,Online,1,46.47,0.1,41.82,Gregory,Pitts,Female,58,2021-07-28,West,1506,Brandc Table,Home & Kitchen,Brandb,26.3,46.47,43.4,,,,,,,,
O01611,2025-01-25,C0571,P0808,S008,In-Store,1,276.8,0.1,249.12,Jessica,Ayers,Female,62,2021-11-22,North,1389,Branda Since,Apparel,Brandd,185.54,276.8,32.97,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O01612,2024-12-21,C0590,P0668,S009,In-Store,2,153.87,0.1,276.97,Patricia,Garcia,Male,21,2020-07-14,South,1885,Brandc No,Personal Care,Brandc,89.56,153.87,41.8,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O01613,2023-12-19,C0017,P0510,Unknown,Online,2,156.58,0.1,281.84,Crystal,Adkins,Male,45,2024-07-30,North,408,Brandb Structure,Personal Care,Branda,142.22,156.58,9.17,,,,,,,,
O01614,2024-04-25,C0358,P0779,S004,In-Store,1,113.02,0.0,113.02,Karen,Jackson,Male,30,2022-06-03,South,1196,Brandc Recently,Home & Kitchen,Brandb,78.45,113.02,30.59,Oconnor-Rhodes Store,Franchise,East,Los Angeles,40965.26,,,
O01615,2024-11-14,C0219,P1165,S008,In-Store,2,111.55,0.2,178.48,Justin,Young,Female,64,2024-12-11,South,274,Brandc Surface,Electronics,Brandb,73.86,111.55,33.79,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O01616,2024-01-29,C0794,P0199,Unknown,Online,2,115.92,0.2,185.47,Brent,Brown,Female,36,2023-08-21,South,752,Brandc Grow,Electronics,Brandd,58.8,115.92,49.28,,,,,,,,
O01617,2024-09-16,C0282,P0390,S022,In-Store,3,178.02,0.1,480.65,Stephen,Vasquez,Female,60,2022-05-03,North,1227,Brandd Minute,Home & Kitchen,Unknown,92.46,178.02,48.06,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,,,
O01618,2024-09-06,C0396,P0628,S008,In-Store,2,112.51,0.05,213.77,Laura,Smith,Female,67,2025-03-10,South,185,Branda Culture,Apparel,Brandb,63.59,112.51,43.48,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O01619,2023-11-29,C0265,P0153,S049,In-Store,2,56.67,0.05,107.67,Francisco,Kerr,Female,27,2020-09-22,North,1815,Brandc Surface,Personal Care,Brandd,28.68,56.67,49.39,"Aguirre, Smith and Leonard Store",Mall Kiosk,North,Chicago,14498.37,R0034,2023-05-01,Wrong Item
O01620,2024-06-16,C0493,P0110,S023,In-Store,2,280.19,0.05,532.36,Kimberly,Brown,Female,47,2022-08-24,West,1114,Brandb Not,Electronics,Brandc,170.81,280.19,39.04,"Lee, Jones and Galloway Store",Franchise,East,Houston,38318.87,,,
O01621,2025-02-28,C0570,P1013,Unknown,Online,2,325.64,0.05,618.72,Amy,Hess,Male,44,2024-04-30,West,499,Brandb Wide,Apparel,Brandc,185.11,325.64,43.16,,,,,,,,
O01622,2023-09-29,C0062,P0907,S005,In-Store,3,221.46,0.2,531.5,Debbie,Shaw,Other,67,2023-09-25,East,717,Brandc Into,Personal Care,Brandd,177.15,221.46,20.01,Mayer-Scott Store,Flagship,North,Houston,14898.94,,,
O01623,2024-08-21,C0604,P0045,S008,In-Store,1,198.66,0.05,188.73,Juan,Allison,Other,37,2020-04-23,West,1967,Brandb Tend,Electronics,Branda,171.01,198.66,13.92,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O01624,2024-03-21,C0543,P0219,S016,In-Store,1,125.63,0.05,119.35,Dylan,Russell,Female,54,2023-09-21,South,721,Brandc Radio,Electronics,Brandd,73.95,125.63,41.14,Berg-Hall Store,Mall Kiosk,North,Houston,39917.81,,,
O01625,2024-07-09,C0700,P0015,Unknown,Online,1,157.98,0.1,142.18,Anthony,Reed,Male,70,2023-01-09,West,976,Brandc Peace,Apparel,Brandd,82.15,157.98,48.0,,,,,,,,
O01626,2025-04-06,C0060,P0255,Unknown,Online,2,21.15,0.1,38.07,Todd,Boyd,Male,32,2022-09-06,West,1101,Brandc Exactly,Electronics,Brandc,17.85,21.15,15.6,,,,,,,,
O01627,2025-04-06,C0415,P1016,S049,In-Store,3,321.0,0.2,770.4,Kaitlyn,Daniels,Other,45,2024-05-01,North,498,Branda Watch,Electronics,Brandc,186.81,321.0,41.8,"Aguirre, Smith and Leonard Store",Mall Kiosk,North,Chicago,14498.37,,,
O01628,2024-04-13,C0636,P0631,S023,In-Store,1,30.95,0.2,24.76,Richard,Watson,Female,33,2020-11-18,North,1758,Brandc Family,Electronics,Brandb,17.8,30.95,42.49,"Lee, Jones and Galloway Store",Franchise,East,Houston,38318.87,,,
O01629,2024-05-12,C0797,P0712,S027,In-Store,1,124.0,0.05,117.8,Jordan,Smith,Other,56,2020-04-29,West,1961,Brandb Interesting,Personal Care,Branda,108.42,124.0,12.56,King-Williams Store,Mall Kiosk,East,Chicago,45672.59,,,
O01630,2023-09-26,C0257,P0982,S008,In-Store,1,83.76,0.1,75.38,Philip,Ramirez,Other,50,2024-02-25,East,564,Brandd Visit,Electronics,Brandd,51.39,83.76,38.65,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O01631,2024-10-06,C0002,P0226,Unknown,Online,2,122.21,0.0,244.42,Thomas,Pena,Female,44,2021-03-07,East,1649,Branda Other,Apparel,Brandd,86.87,122.21,28.92,,,,,,R0021,2023-05-25,Late Delivery
O01632,2024-03-20,C0396,P1053,Unknown,Online,2,94.13,0.05,178.85,Laura,Smith,Female,67,2025-03-10,South,185,Brandd Environment,Personal Care,Brandd,74.28,94.13,21.09,,,,,,,,
O01633,2024-03-15,C0754,P0844,S006,In-Store,2,106.04,0.2,169.66,Steven,Jordan,Male,63,2022-11-24,North,1022,Brandc Player,Home & Kitchen,Brandc,72.11,106.04,32.0,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
